timestamp,subject,ECG,EMG,foot GSR,hand GSR,HR,RESP,marker,hand GSr
645.1717810912287,drive01,0.093,-0.0094,1.141,4.79,177.0,11.434,,
651.623498902141,drive01,-0.416,0.0,1.135,4.779,78.0,11.048,,
658.0752167130532,drive01,0.024,0.0012,1.131,4.773,75.0,11.04,,
664.5269345239656,drive01,-0.017,-0.0146,1.126,4.763,107.0,11.162,,
670.9786523348779,drive01,0.026,-0.0044,1.124,4.751,81.0,11.04,,
677.4303701457901,drive01,0.034,0.0102,1.119,4.749,84.0,11.022,,
683.8820879567024,drive01,-0.004,-0.0033,1.477,7.452,91.0,11.026,,
690.3338057676148,drive01,-0.379,-0.0045,2.303,11.764,89.0,11.11,,
696.785523578527,drive01,0.028,-0.0106,2.461,16.368,83.0,11.882,,
703.2372413894393,drive01,0.075,-0.0045,3.205,25.831,96.0,11.332,,
709.6889592003516,drive01,0.114,-0.0067,3.264,23.268,95.0,11.086,,
716.1406770112638,drive01,0.101,0.0032,3.094,21.372,73.0,11.03,,
722.5923948221762,drive01,0.111,-0.0059,3.447,19.794,64.0,11.806,,
729.0441126330885,drive01,-0.372,-0.004,3.081,20.772,372.0,12.29,,
735.4958304440007,drive01,1.455,0.0637,5.148,28.455,372.0,11.052,,
741.947548254913,drive01,-0.205,-0.0126,5.601,26.0,62.0,11.092,,
748.3992660658253,drive01,0.251,-0.0004,5.863,23.668,97.0,11.516,,
754.8509838767376,drive01,-0.299,-0.0053,6.175,29.004,169.0,12.262,,
761.3027016876499,drive01,0.104,-0.009,5.339,26.06,104.0,12.258,,
767.7544194985621,drive01,0.139,-0.0187,5.207,25.381,91.0,11.344,,
774.2061373094745,drive01,0.044,0.0081,4.59,21.697,90.0,11.104,,
780.6578551203868,drive01,0.005,0.0,4.177,21.703,128.0,11.192,,
787.109572931299,drive01,-0.139,-0.0016,4.515,20.557,128.0,11.728,,
793.5612907422113,drive01,-0.362,-0.0054,4.079,20.101,90.0,12.074,,
800.0130085531237,drive01,0.114,-0.0041,3.647,20.75,81.0,11.098,,
806.4647263640359,drive01,-0.021,-0.0115,4.162,21.419,151.0,11.102,,
812.9164441749482,drive01,0.107,-0.0343,4.11,24.118,297.0,11.618,,
819.3681619858605,drive01,0.066,-0.0114,4.856,23.611,112.0,11.11,,
825.8198797967727,drive01,-0.009,-0.0111,4.507,22.412,151.0,11.72,,
832.2715976076851,drive01,0.122,0.0052,3.662,23.109,96.0,11.114,,
838.7233154185973,drive01,0.077,-0.0044,4.452,22.971,132.0,11.14,,
845.1750332295096,drive01,0.032,0.0,3.65,20.898,71.0,11.118,,
851.6267510404219,drive01,0.055,-0.0116,3.255,19.061,72.0,11.122,,
858.0784688513342,drive01,0.112,-0.0079,3.046,19.34,87.0,11.402,,
864.5301866622465,drive01,-0.022,-0.0196,2.932,18.931,67.0,11.148,,
870.9819044731588,drive01,0.101,-0.0015,3.097,20.415,78.0,11.154,,
877.433622284071,drive01,0.09,-0.006,3.02,20.244,372.0,11.228,,
883.8853400949833,drive01,0.016,-0.0146,2.947,18.695,97.0,11.134,,
890.3370579058957,drive01,0.001,-0.0018,2.937,18.704,80.0,11.14,,
896.7887757168079,drive01,0.156,-0.0088,2.932,18.742,90.0,12.836,,
903.2404935277202,drive01,-0.108,-0.0034,2.84,19.646,114.0,11.092,,
909.6922113386325,drive01,0.025,-0.0046,2.733,18.118,84.0,11.572,,
916.1439291495448,drive01,0.157,-0.0126,4.699,23.998,78.0,11.08,,
922.5956469604571,drive01,-0.369,-0.0125,4.837,24.27,75.0,11.28,,
929.0473647713693,drive01,0.008,-0.0086,4.223,24.869,80.0,11.09,,
935.4990825822816,drive01,0.013,-0.0028,4.054,23.002,81.0,11.166,,
941.950800393194,drive01,-0.078,-0.023,3.894,22.167,121.0,11.352,,
948.4025182041062,drive01,-0.103,0.0051,4.48,22.755,106.0,12.048,,
954.8542360150185,drive01,0.032,-0.0045,3.678,22.001,84.0,11.664,,
961.3059538259308,drive01,0.043,-0.0148,3.956,21.74,89.0,11.118,,
967.757671636843,drive01,-0.07,0.0031,4.34,21.0,109.0,11.122,,
974.2093894477554,drive01,0.059,-0.0133,4.034,20.393,85.0,11.764,,
980.6611072586677,drive01,0.017,-0.0056,3.909,20.453,84.0,11.124,,
987.1128250695799,drive01,0.059,0.0045,4.068,19.639,297.0,11.13,,
993.5645428804922,drive01,0.189,-0.0135,3.775,20.429,88.0,11.126,,
1000.0162606914046,drive01,-0.068,-0.0026,3.756,19.113,90.0,11.114,,
1006.4679785023168,drive01,0.112,0.0031,3.478,18.954,87.0,11.18,,
1012.9196963132291,drive01,0.123,0.0106,3.305,18.964,89.0,11.884,,
1019.3714141241413,drive01,0.016,0.001,3.286,17.979,58.0,11.306,,
1025.8231319350537,drive01,0.043,0.0041,0.0,19.156,90.0,11.96,,
1032.2748497459659,drive01,-0.125,-0.0036,3.309,19.064,80.0,11.682,,
1038.7265675568783,drive01,-0.366,-0.0081,3.046,18.09,126.0,11.162,,
1045.1782853677905,drive01,0.047,-0.0032,2.964,18.287,82.0,12.174,,
1051.6300031787027,drive01,-0.259,-0.0129,3.231,20.411,310.0,11.388,,
1058.0817209896152,drive01,-0.031,-0.0144,3.306,20.0,65.0,11.256,,
1064.5334388005274,drive01,-0.073,-0.0058,3.118,19.41,22.0,11.742,,
1070.9851566114396,drive01,0.166,-0.012,2.993,19.284,80.0,11.81,,
1077.436874422352,drive01,0.049,0.0007,3.367,21.747,124.0,11.14,,
1083.8885922332643,drive01,0.02,-0.0053,3.661,20.785,89.0,11.888,,
1090.3403100441765,drive01,-0.28,0.0072,3.66,23.138,86.0,11.146,,
1096.792027855089,drive01,0.078,-0.009,4.288,21.614,89.0,11.168,,
1103.2437456660011,drive01,0.056,-0.0065,3.645,21.564,78.0,11.174,,
1109.6954634769133,drive01,0.014,0.0057,3.383,22.576,124.0,11.176,,
1116.1471812878258,drive01,-0.227,-0.0098,3.829,22.418,165.0,12.452,,
1122.598899098738,drive01,0.111,-0.008,4.575,23.592,90.0,11.098,,
1129.0506169096502,drive01,0.075,-0.0087,4.852,23.147,85.0,11.13,,
1135.5023347205627,drive01,0.024,-0.0154,3.863,21.474,165.0,11.134,,
1141.9540525314749,drive01,0.056,-0.0068,3.568,20.644,71.0,11.136,,
1148.405770342387,drive01,-0.029,-0.0021,3.272,19.814,89.0,11.192,,
1154.8574881532993,drive01,-0.42,-0.005,3.088,19.592,87.0,11.796,,
1161.3092059642117,drive01,0.055,-0.0003,3.011,19.829,79.0,11.822,,
1167.760923775124,drive01,0.103,-0.0016,3.05,19.926,86.0,11.71,,
1174.2126415860362,drive01,0.461,-0.0099,3.567,21.038,86.0,11.494,,
1180.6643593969486,drive01,0.021,-0.0134,3.232,19.616,82.0,11.374,,
1187.1160772078608,drive01,0.071,-0.0147,3.023,19.145,54.0,11.234,,
1193.567795018773,drive01,0.18,-0.013,2.969,19.044,80.0,11.46,,
1200.0195128296855,drive01,-0.054,0.0007,2.9,19.304,87.0,11.314,,
1206.4712306405977,drive01,0.104,-0.0078,3.177,19.316,114.0,11.484,,
1212.92294845151,drive01,0.045,-0.0052,4.001,21.857,79.0,11.784,,
1219.3746662624224,drive01,0.0,-0.0083,3.433,20.981,80.0,11.43,,
1225.8263840733346,drive01,-0.119,-0.0047,3.536,22.075,80.0,11.168,,
1232.2781018842468,drive01,0.058,-0.0071,3.355,20.394,111.0,11.168,,
1238.7298196951592,drive01,-0.729,-0.0039,3.308,21.237,72.0,11.214,,
1245.1815375060714,drive01,0.161,-0.0167,3.489,20.408,50.0,11.188,,
1251.6332553169837,drive01,-0.012,-0.0112,3.31,20.213,87.0,11.7,,
1258.084973127896,drive01,-0.03,-0.0109,3.163,19.63,116.0,11.552,,
1264.5366909388083,drive01,0.097,-0.0025,3.021,19.365,84.0,11.85,,
1270.9884087497205,drive01,0.061,-0.0148,3.193,21.247,112.0,11.814,,
1277.440126560633,drive01,0.092,0.0028,4.001,21.15,93.0,11.566,,
1283.8918443715452,drive01,0.049,-0.0116,3.548,20.145,86.0,11.352,,
1290.3435621824574,drive01,-0.004,-0.0176,3.485,22.441,391.0,11.3,,
1296.7952799933698,drive01,0.061,-0.0031,4.667,22.794,77.0,11.178,,
1303.246997804282,drive01,0.958,-0.0167,3.722,21.039,88.0,11.2,,
1309.6987156151943,drive01,-0.129,-0.0007,4.229,21.756,88.0,11.218,,
1316.1504334261065,drive01,0.058,-0.0077,3.864,21.956,94.0,11.428,,
1322.602151237019,drive01,0.047,-0.0029,3.615,20.756,111.0,11.796,,
1329.0538690479311,drive01,0.05,-0.007,3.599,20.623,87.0,11.594,,
1335.5055868588433,drive01,-0.37,-0.0107,3.742,21.098,88.0,11.694,,
1341.9573046697558,drive01,-0.074,-0.0201,4.033,21.5,81.0,11.268,,
1348.409022480668,drive01,0.045,0.0005,3.547,19.807,323.0,0.0,,
1354.8607402915802,drive01,0.083,-0.002,3.326,19.158,89.0,11.704,,
1361.3124581024927,drive01,0.065,-0.0105,3.227,19.571,90.0,11.792,,
1367.7641759134049,drive01,0.014,-0.0037,4.182,22.114,87.0,11.932,,
1374.215893724317,drive01,-0.282,0.0001,3.536,20.202,80.0,11.486,,
1380.6676115352295,drive01,-0.013,-0.0087,3.505,20.301,128.0,11.478,,
1387.1193293461417,drive01,0.091,-0.0025,3.928,20.556,84.0,11.254,,
1393.571047157054,drive01,0.187,-0.0031,3.474,20.152,84.0,11.358,,
1400.0227649679664,drive01,0.073,-0.0142,3.292,20.032,87.0,11.31,,
1406.4744827788786,drive01,0.081,-0.0057,3.441,20.424,89.0,12.136,,
1412.9262005897908,drive01,-0.047,0.0027,3.337,21.502,177.0,11.376,,
1419.3779184007033,drive01,0.028,-0.0034,3.471,19.641,82.0,12.854,,
1425.8296362116155,drive01,0.008,-0.0061,3.29,19.326,80.0,12.702,,
1432.2813540225277,drive01,0.006,-0.0003,3.97,22.917,91.0,11.308,,
1438.7330718334401,drive01,0.087,-0.0123,5.343,23.228,86.0,11.622,,
1445.1847896443523,drive01,-0.026,-0.0087,4.525,23.047,97.0,11.518,,
1451.6365074552646,drive01,-0.429,-0.003,4.498,23.638,206.0,11.976,,
1458.088225266177,drive01,0.016,0.0017,4.177,21.761,94.0,11.932,,
1464.5399430770892,drive01,0.081,-0.0071,3.804,20.885,90.0,12.196,,
1470.9916608880014,drive01,0.021,-0.017,3.586,20.269,90.0,11.39,,
1477.4433786989139,drive01,0.253,-0.0005,3.642,20.807,80.0,11.266,,
1483.895096509826,drive01,-0.007,-0.0116,3.45,20.035,87.0,11.12,,
1490.3468143207383,drive01,0.072,-0.0075,3.417,20.135,81.0,11.154,,
1496.7985321316505,drive01,0.132,-0.006,3.551,21.555,65.0,10.932,,
1503.250249942563,drive01,0.023,-0.0028,3.427,20.076,81.0,13.06,,
1509.7019677534752,drive01,0.061,-0.0017,3.436,19.846,103.0,12.414,,
1516.1536855643874,drive01,0.073,-0.0049,3.516,20.551,96.0,11.412,,
1522.6054033752998,drive01,0.049,-0.0051,3.539,20.019,50.0,11.728,,
1529.057121186212,drive01,0.018,-0.0173,3.913,21.045,89.0,11.65,,
1535.5088389971243,drive01,0.914,-0.0046,4.193,20.939,91.0,11.722,,
1541.9605568080367,drive01,-0.542,0.0027,3.745,20.381,93.0,11.358,,
1548.412274618949,drive01,0.106,-0.006,3.546,20.082,94.0,11.722,,
1554.8639924298611,drive01,-0.038,-0.0039,3.361,19.771,82.0,12.106,,
1561.3157102407736,drive01,0.024,-0.007,3.858,21.937,104.0,11.76,,
1567.7674280516858,drive01,0.155,0.0003,3.707,20.905,94.0,12.246,,
1574.219145862598,drive01,-0.474,-0.0101,4.429,23.19,114.0,11.642,,
1580.6708636735104,drive01,0.131,0.0019,4.053,21.115,93.0,11.554,,
1587.1225814844227,drive01,0.134,0.0024,4.352,21.504,84.0,11.524,,
1593.5742992953349,drive01,0.033,-0.0066,3.873,20.092,65.0,11.62,,
1600.0260171062473,drive01,0.02,-0.0016,3.862,20.817,114.0,12.026,,
1606.4777349171595,drive01,-0.38,0.0002,4.805,21.449,88.0,11.796,,
1612.9294527280717,drive01,0.062,-0.0061,4.131,20.181,100.0,11.852,,
1619.3811705389842,drive01,0.13,-0.0065,4.447,21.129,100.0,11.622,,
1625.8328883498964,drive01,-0.055,-0.0087,4.261,22.24,107.0,11.644,,
1632.2846061608086,drive01,0.019,-0.0166,4.097,22.152,96.0,11.694,,
1638.736323971721,drive01,0.02,-0.0177,3.906,21.614,100.0,11.232,,
1645.1880417826333,drive01,-0.012,-0.0019,3.73,21.058,55.0,12.308,,
1651.6397595935455,drive01,0.076,-0.0058,3.7,20.848,93.0,11.67,,
1658.091477404458,drive01,0.01,-0.0053,3.611,20.405,120.0,11.8,,
1664.5431952153701,drive01,0.043,-0.0111,3.481,20.022,90.0,11.728,,
1670.9949130262823,drive01,-0.097,-0.0134,3.531,20.191,86.0,12.11,,
1677.4466308371946,drive01,-0.375,-0.006,3.389,19.744,106.0,11.026,,
1683.898348648107,drive01,0.021,-0.0051,3.273,19.476,88.0,11.418,,
1690.3500664590192,drive01,-0.016,-0.0154,3.189,19.213,116.0,11.252,,
1696.8017842699314,drive01,0.352,-0.0019,3.167,19.369,83.0,11.534,,
1703.2535020808439,drive01,0.043,-0.0051,3.03,18.998,77.0,11.422,,
1709.705219891756,drive01,-0.005,-0.0153,3.045,18.826,90.0,11.336,,
1716.1569377026683,drive01,-0.08,-0.0065,3.658,23.173,99.0,12.102,,
1722.6086555135807,drive01,-0.314,-0.0009,5.437,22.76,88.0,11.546,,
1729.060373324493,drive01,-0.333,0.0052,4.555,21.165,87.0,11.396,,
1735.5120911354052,drive01,0.072,-0.0019,4.074,20.735,82.0,11.228,,
1741.9638089463176,drive01,-0.048,-0.0043,3.927,20.562,82.0,11.354,,
1748.4155267572298,drive01,0.03,-0.0065,3.783,20.656,83.0,11.352,,
1754.867244568142,drive01,0.106,-0.0047,3.636,21.407,85.0,12.712,,
1761.3189623790545,drive01,0.021,-0.0067,3.71,21.919,87.0,12.268,,
1767.7706801899667,drive01,-0.155,-0.0068,4.272,21.735,107.0,12.44,,
1774.222398000879,drive01,0.053,-0.0114,3.742,20.858,83.0,12.154,,
1780.6741158117914,drive01,0.012,-0.0046,3.533,20.58,91.0,11.696,,
1787.1258336227036,drive01,0.094,0.0014,3.391,20.561,116.0,12.216,,
1793.5775514336158,drive01,0.06,-0.0008,3.319,20.697,76.0,12.228,,
1800.0292692445282,drive01,0.015,-0.0039,3.281,20.089,77.0,10.88,,
1806.4809870554404,drive01,0.033,-0.0107,3.177,19.635,79.0,11.756,,
1812.9327048663527,drive01,0.042,-0.0127,3.088,19.335,49.0,12.12,,
1819.384422677265,drive01,0.001,-0.0019,3.015,18.983,126.0,11.794,,
1825.8361404881773,drive01,0.053,-0.0043,2.978,18.957,90.0,12.176,,
1832.2878582990895,drive01,-0.001,-0.0073,2.953,18.557,96.0,12.154,,
1838.7395761100017,drive01,0.012,-0.0041,2.901,18.696,80.0,11.728,,
1845.1912939209142,drive01,0.032,-0.0041,2.87,18.639,112.0,11.84,,
1851.6430117318264,drive01,0.028,-0.0098,2.802,18.381,83.0,11.672,,
1858.0947295427386,drive01,0.024,-0.0076,2.866,19.396,104.0,11.798,,
1864.546447353651,drive01,0.069,-0.0018,2.782,18.833,87.0,11.806,,
1870.9981651645633,drive01,0.17,-0.0104,2.762,18.946,85.0,11.51,,
1877.4498829754755,drive01,-0.069,-0.0041,2.829,20.226,53.0,12.048,,
1883.901600786388,drive01,-0.037,-0.0098,2.851,19.758,118.0,11.478,,
1890.3533185973001,drive01,-0.1,0.0022,2.804,20.485,135.0,11.472,,
1896.8050364082123,drive01,-0.002,-0.0071,2.754,20.198,95.0,11.53,,
1903.2567542191248,drive01,0.038,0.0004,2.677,20.177,96.0,11.474,,
1909.708472030037,drive01,0.011,0.0019,2.648,20.955,81.0,11.442,,
1916.1601898409492,drive01,-0.259,-0.0024,2.588,20.402,87.0,11.376,,
1922.6119076518617,drive01,0.038,-0.0054,2.546,20.188,78.0,11.556,,
1929.0636254627739,drive01,0.059,-0.0111,2.59,20.653,82.0,11.468,,
1935.515343273686,drive01,-0.02,-0.0044,2.598,20.609,80.0,11.478,,
1941.9670610845985,drive01,0.033,-0.0169,2.531,20.278,82.0,11.394,,
1948.4187788955107,drive01,0.056,-0.0056,2.496,20.409,91.0,11.284,,
1954.870496706423,drive01,-0.421,-0.0078,2.486,20.072,62.0,11.638,,
1961.3222145173354,drive01,0.155,-0.0107,2.93,24.125,106.0,11.898,,
1967.7739323282476,drive01,0.016,-0.0012,4.172,25.164,50.0,11.75,,
1974.2256501391598,drive01,-0.001,-0.0041,3.446,23.374,89.0,11.606,,
1980.6773679500723,drive01,-0.182,0.0026,3.657,24.242,111.0,11.798,,
1987.1290857609845,drive01,-0.021,-0.0078,3.47,23.513,101.0,11.152,,
1993.5808035718967,drive01,-0.149,-0.0097,3.455,23.423,89.0,11.694,,
2000.0325213828091,drive01,-0.019,-0.0069,3.26,23.043,93.0,11.386,,
2006.4842391937214,drive01,-0.038,0.0039,3.297,22.808,89.0,11.44,,
2012.9359570046336,drive01,0.818,0.027,3.162,22.191,248.0,11.44,,
2019.3876748155458,drive01,-0.131,-0.0092,3.125,22.108,97.0,12.184,,
2025.8393926264582,drive01,0.06,-0.008,3.033,21.593,93.0,12.844,,
2032.2911104373704,drive01,0.048,-0.0048,2.987,23.262,91.0,11.888,,
2038.7428282482826,drive01,0.111,-0.0108,3.172,23.196,86.0,12.028,,
2045.194546059195,drive01,0.057,-0.0137,3.115,22.496,91.0,11.618,,
2051.6462638701073,drive01,0.178,-0.0162,3.5,26.242,354.0,0.0,,
2058.0979816810195,drive01,-0.004,-0.0194,4.144,24.363,206.0,12.414,,
2064.5496994919317,drive01,0.027,-0.0117,3.922,23.582,94.0,11.604,,
2071.0014173028444,drive01,-0.029,-0.004,3.802,23.547,76.0,11.542,,
2077.4531351137566,drive01,-0.757,-0.0053,4.093,24.311,97.0,11.662,,
2083.904852924669,drive01,-0.186,-0.0083,4.067,22.568,97.0,12.258,,
2090.356570735581,drive01,-0.181,-0.0047,4.498,25.322,101.0,11.674,,
2096.8082885464933,drive01,0.033,0.0025,4.074,23.833,95.0,11.662,,
2103.2600063574055,drive01,0.068,-0.0081,3.732,22.869,90.0,11.71,,
2109.7117241683177,drive01,-0.123,-0.0148,3.648,22.843,100.0,12.072,,
2116.1634419792304,drive01,0.032,-0.0134,3.495,21.934,79.0,11.6,,
2122.6151597901426,drive01,-0.003,-0.0044,3.382,22.296,80.0,11.506,,
2129.066877601055,drive01,0.029,-0.0001,3.392,21.595,85.0,11.69,,
2135.518595411967,drive01,0.039,-0.0055,3.269,21.052,89.0,11.632,,
2141.970313222879,drive01,-0.003,-0.007,3.314,21.234,95.0,11.794,,
2148.4220310337914,drive01,0.074,0.0,3.167,20.657,78.0,12.804,,
2154.873748844704,drive01,0.023,-0.0046,3.073,20.234,83.0,11.612,,
2161.3254666556163,drive01,-0.537,-0.0006,2.996,19.896,84.0,11.95,,
2167.7771844665285,drive01,0.037,-0.0114,2.928,19.65,85.0,11.474,,
2174.2289022774407,drive01,-0.287,-0.0009,2.862,19.322,391.0,12.11,,
2180.680620088353,drive01,0.054,-0.0047,2.808,19.167,88.0,12.176,,
2187.132337899265,drive01,-0.351,-0.0065,2.799,19.67,190.0,12.054,,
2193.584055710178,drive01,0.016,-0.0025,2.736,19.103,84.0,11.774,,
2200.03577352109,drive01,0.05,-0.0058,2.69,18.873,91.0,12.076,,
2206.4874913320023,drive01,0.037,-0.0152,2.648,18.638,97.0,11.672,,
2212.9392091429145,drive01,-0.009,-0.0059,2.608,18.399,65.0,11.75,,
